unnamed: 2,unnamed: 11,source,geographic_area,indicator,service_type,residence,time_period,observation_value,geographic area,service type,type of school,unit of measure,obs_value,data_source,iso3,country,residence type,year,coverage,population,service level,residence_type,service_level,country_name,indicator_name,value
,,WASH_SCHOOLS_2015-2023.xlsx,,Proportion of schools with no sanitation service,,Total,2017.0,,Sudan,Sanitation,Secondary schools,%,10.40000000000001,WHO/UNICEF Joint Monitoring Programme (2022),,,,,,,,,,,,
,,WASH_SCHOOLS_2015-2023.xlsx,,Proportion of schools with no sanitation service,,Total,2018.0,,Sudan,Sanitation,Secondary schools,%,10.40000000000001,WHO/UNICEF Joint Monitoring Programme (2022),,,,,,,,,,,,
,,WASH_SCHOOLS_2015-2023.xlsx,,Proportion of schools with no sanitation service,,Total,2019.0,,Sudan,Sanitation,Secondary schools,%,10.40000000000001,WHO/UNICEF Joint Monitoring Programme (2022),,,,,,,,,,,,
,,WASH_SCHOOLS_2015-2023.xlsx,,Proportion of schools with no sanitation service,,Total,2020.0,,Sudan,Sanitation,Secondary schools,%,10.40000000000001,WHO/UNICEF Joint Monitoring Programme (2022),,,,,,,,,,,,
,,WASH_SCHOOLS_2015-2023.xlsx,,Proportion of schools with no sanitation service,,Total,2021.0,,Sudan,Sanitation,Secondary schools,%,10.40000000000001,WHO/UNICEF Joint Monitoring Programme (2022),,,,,,,,,,,,
,,washdash_JMP.csv,,,,,,,,Sanitation,,,,,SDN,Sudan,total,2018.0,36.6727,15402187.72881,At least basic,,,,,
,,washdash_JMP.csv,,,,,,,,Sanitation,,,,,SDN,Sudan,rural,2018.0,24.2341,6652198.04431,At least basic,,,,,
,,washdash_JMP.csv,,,,,,,,Sanitation,,,,,SDN,Sudan,urban,2018.0,60.14022,8749989.97658,At least basic,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,total,2018.0,60.46708,25395606.38731,At least basic,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,rural,2018.0,54.46235,14949776.64693,At least basic,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,urban,2018.0,71.79603,10445830.06513,At least basic,,,,,
,,washdash_JMP.csv,,,,,,,,Hygiene,,,,,SDN,Sudan,total,2018.0,16.00871,6723507.14301,Basic service,,,,,
,,washdash_JMP.csv,,,,,,,,Hygiene,,,,,SDN,Sudan,total,2018.0,26.36208,11071824.61325,Limited service,,,,,
,,washdash_JMP.csv,,,,,,,,Sanitation,,,,,SDN,Sudan,total,2018.0,8.33452,3500420.61905,Limited service,,,,,
,,washdash_JMP.csv,,,,,,,,Sanitation,,,,,SDN,Sudan,rural,2018.0,6.3995,1756646.2016,Limited service,,,,,
,,washdash_JMP.csv,,,,,,,,Sanitation,,,,,SDN,Sudan,urban,2018.0,11.98527,1743774.47419,Limited service,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,total,2018.0,26.87675,11287982.16232,Limited service,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,rural,2018.0,28.10968,7716036.83802,Limited service,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,urban,2018.0,24.55061,3571945.42645,Limited service,,,,,
,,washdash_JMP.csv,,,,,,,,Hygiene,,,,,SDN,Sudan,total,2018.0,57.62921,24203726.50795,No handwashing facility,,,,,
,,washdash_JMP.csv,,,,,,,,Sanitation,,,,,SDN,Sudan,total,2018.0,21.40765,8991009.47793,Open defecation,,,,,
,,washdash_JMP.csv,,,,,,,,Sanitation,,,,,SDN,Sudan,rural,2018.0,28.82693,7912920.04505,Open defecation,,,,,
,,washdash_JMP.csv,,,,,,,,Sanitation,,,,,SDN,Sudan,urban,2018.0,7.4099,1078089.44464,Open defecation,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,total,2018.0,4.13309,1735860.68756,Surface water,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,rural,2018.0,5.84473,1604363.86422,Surface water,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,urban,2018.0,0.9038,131496.82259,Surface water,,,,,
,,washdash_JMP.csv,,,,,,,,Sanitation,,,,,SDN,Sudan,total,2018.0,33.58514,14105441.17421,Unimproved,,,,,
,,washdash_JMP.csv,,,,,,,,Sanitation,,,,,SDN,Sudan,rural,2018.0,40.53947,11127981.70905,Unimproved,,,,,
,,washdash_JMP.csv,,,,,,,,Sanitation,,,,,SDN,Sudan,urban,2018.0,20.46461,2977460.10459,Unimproved,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,total,2018.0,8.52307,3579609.76282,Unimproved,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,rural,2018.0,11.58324,3179568.65083,Unimproved,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,urban,2018.0,2.74956,400041.68583,Unimproved,,,,,
,,washdash_JMP.csv,,,,,,,,Sanitation,,,,,SDN,Sudan,total,2019.0,36.77826,15900011.89748,At least basic,,,,,
,,washdash_JMP.csv,,,,,,,,Sanitation,,,,,SDN,Sudan,rural,2019.0,24.2341,6816695.21661,At least basic,,,,,
,,washdash_JMP.csv,,,,,,,,Sanitation,,,,,SDN,Sudan,urban,2019.0,60.14022,9083317.16606,At least basic,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,total,2019.0,61.60565,26633413.42785,At least basic,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,rural,2019.0,55.77585,15688925.96726,At least basic,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,urban,2019.0,72.46295,10944488.23206,At least basic,,,,,
,,washdash_JMP.csv,,,,,,,,Hygiene,,,,,SDN,Sudan,total,2019.0,14.26,6164896.4618,Basic service,,,,,
,,washdash_JMP.csv,,,,,,,,Sanitation,,,,,SDN,Sudan,total,2019.0,8.35094,3610287.69835,Limited service,,,,,
,,washdash_JMP.csv,,,,,,,,Sanitation,,,,,SDN,Sudan,rural,2019.0,6.3995,1800084.97641,Limited service,,,,,
,,washdash_JMP.csv,,,,,,,,Sanitation,,,,,SDN,Sudan,urban,2019.0,11.98527,1810202.82966,Limited service,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,total,2019.0,27.38705,11839995.36303,Limited service,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,rural,2019.0,28.78762,8097534.40278,Limited service,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,urban,2019.0,24.77866,3742461.29236,Limited service,,,,,
,,washdash_JMP.csv,,,,,,,,Sanitation,,,,,SDN,Sudan,total,2019.0,19.35024,8365515.72249,Open defecation,,,,,
,,washdash_JMP.csv,,,,,,,,Sanitation,,,,,SDN,Sudan,rural,2019.0,26.23146,7378523.07555,Open defecation,,,,,
,,washdash_JMP.csv,,,,,,,,Sanitation,,,,,SDN,Sudan,urban,2019.0,6.53483,986992.86559,Open defecation,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,total,2019.0,3.66407,1584052.47046,Surface water,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,rural,2019.0,5.20791,1464909.29149,Surface water,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,urban,2019.0,0.78884,119143.21972,Surface water,,,,,
,,washdash_JMP.csv,,,,,,,,Sanitation,,,,,SDN,Sudan,total,2019.0,35.52055,15356277.68168,Unimproved,,,,,
,,washdash_JMP.csv,,,,,,,,Sanitation,,,,,SDN,Sudan,rural,2019.0,43.13495,12133226.73143,Unimproved,,,,,
,,washdash_JMP.csv,,,,,,,,Sanitation,,,,,SDN,Sudan,urban,2019.0,21.33967,3223051.13868,Unimproved,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,total,2019.0,7.34323,3174631.73866,Unimproved,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,rural,2019.0,10.22862,2877160.33846,Unimproved,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,urban,2019.0,1.96954,297471.25586,Unimproved,,,,,
,,washdash_JMP.csv,,,,,,,,Sanitation,,,,,SDN,Sudan,total,2020.0,36.89208,16395021.14642,At least basic,,,,,
,,washdash_JMP.csv,,,,,,,,Sanitation,,,,,SDN,Sudan,rural,2020.0,24.2341,6973090.44563,At least basic,,,,,
,,washdash_JMP.csv,,,,,,,,Sanitation,,,,,SDN,Sudan,urban,2020.0,60.14022,9421931.2826,At least basic,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,total,2020.0,62.74411,27883787.83234,At least basic,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,rural,2020.0,57.08935,16426820.80269,At least basic,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,urban,2020.0,73.12987,11456968.05219,At least basic,,,,,
,,washdash_JMP.csv,,,,,,,,Hygiene,,,,,SDN,Sudan,total,2020.0,12.51129,5560078.52002,Basic service,,,,,
,,washdash_JMP.csv,,,,,,,,Sanitation,,,,,SDN,Sudan,total,2020.0,8.36865,3719068.94706,Limited service,,,,,
,,washdash_JMP.csv,,,,,,,,Sanitation,,,,,SDN,Sudan,rural,2020.0,6.3995,1841384.27075,Limited service,,,,,
,,washdash_JMP.csv,,,,,,,,Sanitation,,,,,SDN,Sudan,urban,2020.0,11.98527,1877684.81017,Limited service,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,total,2020.0,27.89368,12396087.49087,Limited service,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,rural,2020.0,29.46556,8478384.48952,Limited service,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,urban,2020.0,25.00672,3917703.46443,Limited service,,,,,
,,washdash_JMP.csv,,,,,,,,Sanitation,,,,,SDN,Sudan,total,2020.0,17.29883,7687682.20496,Open defecation,,,,,
,,washdash_JMP.csv,,,,,,,,Sanitation,,,,,SDN,Sudan,rural,2020.0,23.63598,6800988.75761,Open defecation,,,,,
,,washdash_JMP.csv,,,,,,,,Sanitation,,,,,SDN,Sudan,urban,2020.0,5.65977,886693.74569,Open defecation,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,total,2020.0,3.19721,1420855.74769,Surface water,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,rural,2020.0,4.57109,1315281.26684,Surface water,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,urban,2020.0,0.67388,105574.53641,Surface water,,,,,
,,washdash_JMP.csv,,,,,,,,Sanitation,,,,,SDN,Sudan,total,2020.0,37.44044,16638713.70156,Unimproved,,,,,
,,washdash_JMP.csv,,,,,,,,Sanitation,,,,,SDN,Sudan,rural,2020.0,45.73042,13158418.52601,Unimproved,,,,,
,,washdash_JMP.csv,,,,,,,,Sanitation,,,,,SDN,Sudan,urban,2020.0,22.21474,3480295.16153,Unimproved,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,total,2020.0,6.165,2739754.9291,Unimproved,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,rural,2020.0,8.874,2553395.44096,Unimproved,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,urban,2020.0,1.18953,186358.94696,Unimproved,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,total,2021.0,63.88201,29166738.18805,At least basic,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,rural,2021.0,58.40284,17174193.44204,At least basic,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,urban,2021.0,73.79679,11992545.2946,At least basic,,,,,
,,washdash_JMP.csv,,,,,,,,Hygiene,,,,,SDN,Sudan,total,2021.0,10.76258,4913893.79336,Basic service,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,total,2021.0,28.39633,12964969.91816,Limited service,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,rural,2021.0,30.14349,8864126.36067,Limited service,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,urban,2021.0,25.23477,4100843.78641,Limited service,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,total,2021.0,2.73289,1247759.57053,Surface water,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,rural,2021.0,3.93428,1156930.21348,Surface water,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,urban,2021.0,0.55892,90829.37538,Surface water,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,total,2021.0,4.98877,2277734.32326,Unimproved,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,rural,2021.0,7.51939,2211183.9838,Unimproved,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,urban,2021.0,0.40952,66549.54361,Unimproved,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,total,2022.0,64.92008,30430768.54402,At least basic,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,rural,2022.0,59.71634,17926913.52601,At least basic,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,urban,2022.0,74.18884,12503854.39681,At least basic,,,,,
,,washdash_JMP.csv,,,,,,,,Hygiene,,,,,SDN,Sudan,total,2022.0,10.76258,5044874.63127,Basic service,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,total,2022.0,28.86089,13528314.18447,Limited service,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,rural,2022.0,30.82143,9252628.21148,Limited service,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,urban,2022.0,25.36883,4275685.63218,Limited service,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,total,2022.0,2.27087,1064450.45914,Surface water,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,rural,2022.0,3.29746,989900.44812,Surface water,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,urban,2022.0,0.44233,74549.97101,Surface water,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,total,2022.0,3.94816,1850670.81237,Unimproved,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,rural,2022.0,6.16477,1850671.81439,Unimproved,,,,,
,,washdash_JMP.csv,,,,,,,,Drinking water,,,,,SDN,Sudan,urban,2022.0,0.0,0.0,Unimproved,,,,,
,,washdash_JMP2.csv,,,,,,,,Sanitation,,,,,,,total,2018.0,36.6727,15402187.72881,At least basic,,,,,
,,washdash_JMP2.csv,,,,,,,,Sanitation,,,,,,,rural,2018.0,24.2341,6652198.04431,At least basic,,,,,
,,washdash_JMP2.csv,,,,,,,,Sanitation,,,,,,,urban,2018.0,60.14022,8749989.97658,At least basic,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,total,2018.0,60.46708,25395606.38731,At least basic,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,rural,2018.0,54.46235,14949776.64693,At least basic,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,urban,2018.0,71.79603,10445830.06513,At least basic,,,,,
,,washdash_JMP2.csv,,,,,,,,Hygiene,,,,,,,total,2018.0,16.00871,6723507.14301,Basic service,,,,,
,,washdash_JMP2.csv,,,,,,,,Hygiene,,,,,,,total,2018.0,26.36208,11071824.61325,Limited service,,,,,
,,washdash_JMP2.csv,,,,,,,,Sanitation,,,,,,,total,2018.0,8.33452,3500420.61905,Limited service,,,,,
,,washdash_JMP2.csv,,,,,,,,Sanitation,,,,,,,rural,2018.0,6.3995,1756646.2016,Limited service,,,,,
,,washdash_JMP2.csv,,,,,,,,Sanitation,,,,,,,urban,2018.0,11.98527,1743774.47419,Limited service,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,total,2018.0,26.87675,11287982.16232,Limited service,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,rural,2018.0,28.10968,7716036.83802,Limited service,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,urban,2018.0,24.55061,3571945.42645,Limited service,,,,,
,,washdash_JMP2.csv,,,,,,,,Hygiene,,,,,,,total,2018.0,57.62921,24203726.50795,No handwashing facility,,,,,
,,washdash_JMP2.csv,,,,,,,,Sanitation,,,,,,,total,2018.0,21.40765,8991009.47793,Open defecation,,,,,
,,washdash_JMP2.csv,,,,,,,,Sanitation,,,,,,,rural,2018.0,28.82693,7912920.04505,Open defecation,,,,,
,,washdash_JMP2.csv,,,,,,,,Sanitation,,,,,,,urban,2018.0,7.4099,1078089.44464,Open defecation,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,total,2018.0,4.13309,1735860.68756,Surface water,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,rural,2018.0,5.84473,1604363.86422,Surface water,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,urban,2018.0,0.9038,131496.82259,Surface water,,,,,
,,washdash_JMP2.csv,,,,,,,,Sanitation,,,,,,,total,2018.0,33.58514,14105441.17421,Unimproved,,,,,
,,washdash_JMP2.csv,,,,,,,,Sanitation,,,,,,,rural,2018.0,40.53947,11127981.70905,Unimproved,,,,,
,,washdash_JMP2.csv,,,,,,,,Sanitation,,,,,,,urban,2018.0,20.46461,2977460.10459,Unimproved,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,total,2018.0,8.52307,3579609.76282,Unimproved,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,rural,2018.0,11.58324,3179568.65083,Unimproved,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,urban,2018.0,2.74956,400041.68583,Unimproved,,,,,
,,washdash_JMP2.csv,,,,,,,,Sanitation,,,,,,,total,2019.0,36.77826,15900011.89748,At least basic,,,,,
,,washdash_JMP2.csv,,,,,,,,Sanitation,,,,,,,rural,2019.0,24.2341,6816695.21661,At least basic,,,,,
,,washdash_JMP2.csv,,,,,,,,Sanitation,,,,,,,urban,2019.0,60.14022,9083317.16606,At least basic,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,total,2019.0,61.60565,26633413.42785,At least basic,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,rural,2019.0,55.77585,15688925.96726,At least basic,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,urban,2019.0,72.46295,10944488.23206,At least basic,,,,,
,,washdash_JMP2.csv,,,,,,,,Hygiene,,,,,,,total,2019.0,14.26,6164896.4618,Basic service,,,,,
,,washdash_JMP2.csv,,,,,,,,Sanitation,,,,,,,total,2019.0,8.35094,3610287.69835,Limited service,,,,,
,,washdash_JMP2.csv,,,,,,,,Sanitation,,,,,,,rural,2019.0,6.3995,1800084.97641,Limited service,,,,,
,,washdash_JMP2.csv,,,,,,,,Sanitation,,,,,,,urban,2019.0,11.98527,1810202.82966,Limited service,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,total,2019.0,27.38705,11839995.36303,Limited service,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,rural,2019.0,28.78762,8097534.40278,Limited service,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,urban,2019.0,24.77866,3742461.29236,Limited service,,,,,
,,washdash_JMP2.csv,,,,,,,,Sanitation,,,,,,,total,2019.0,19.35024,8365515.72249,Open defecation,,,,,
,,washdash_JMP2.csv,,,,,,,,Sanitation,,,,,,,rural,2019.0,26.23146,7378523.07555,Open defecation,,,,,
,,washdash_JMP2.csv,,,,,,,,Sanitation,,,,,,,urban,2019.0,6.53483,986992.86559,Open defecation,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,total,2019.0,3.66407,1584052.47046,Surface water,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,rural,2019.0,5.20791,1464909.29149,Surface water,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,urban,2019.0,0.78884,119143.21972,Surface water,,,,,
,,washdash_JMP2.csv,,,,,,,,Sanitation,,,,,,,total,2019.0,35.52055,15356277.68168,Unimproved,,,,,
,,washdash_JMP2.csv,,,,,,,,Sanitation,,,,,,,rural,2019.0,43.13495,12133226.73143,Unimproved,,,,,
,,washdash_JMP2.csv,,,,,,,,Sanitation,,,,,,,urban,2019.0,21.33967,3223051.13868,Unimproved,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,total,2019.0,7.34323,3174631.73866,Unimproved,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,rural,2019.0,10.22862,2877160.33846,Unimproved,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,urban,2019.0,1.96954,297471.25586,Unimproved,,,,,
,,washdash_JMP2.csv,,,,,,,,Sanitation,,,,,,,total,2020.0,36.89208,16395021.14642,At least basic,,,,,
,,washdash_JMP2.csv,,,,,,,,Sanitation,,,,,,,rural,2020.0,24.2341,6973090.44563,At least basic,,,,,
,,washdash_JMP2.csv,,,,,,,,Sanitation,,,,,,,urban,2020.0,60.14022,9421931.2826,At least basic,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,total,2020.0,62.74411,27883787.83234,At least basic,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,rural,2020.0,57.08935,16426820.80269,At least basic,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,urban,2020.0,73.12987,11456968.05219,At least basic,,,,,
,,washdash_JMP2.csv,,,,,,,,Hygiene,,,,,,,total,2020.0,12.51129,5560078.52002,Basic service,,,,,
,,washdash_JMP2.csv,,,,,,,,Sanitation,,,,,,,total,2020.0,8.36865,3719068.94706,Limited service,,,,,
,,washdash_JMP2.csv,,,,,,,,Sanitation,,,,,,,rural,2020.0,6.3995,1841384.27075,Limited service,,,,,
,,washdash_JMP2.csv,,,,,,,,Sanitation,,,,,,,urban,2020.0,11.98527,1877684.81017,Limited service,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,total,2020.0,27.89368,12396087.49087,Limited service,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,rural,2020.0,29.46556,8478384.48952,Limited service,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,urban,2020.0,25.00672,3917703.46443,Limited service,,,,,
,,washdash_JMP2.csv,,,,,,,,Sanitation,,,,,,,total,2020.0,17.29883,7687682.20496,Open defecation,,,,,
,,washdash_JMP2.csv,,,,,,,,Sanitation,,,,,,,rural,2020.0,23.63598,6800988.75761,Open defecation,,,,,
,,washdash_JMP2.csv,,,,,,,,Sanitation,,,,,,,urban,2020.0,5.65977,886693.74569,Open defecation,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,total,2020.0,3.19721,1420855.74769,Surface water,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,rural,2020.0,4.57109,1315281.26684,Surface water,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,urban,2020.0,0.67388,105574.53641,Surface water,,,,,
,,washdash_JMP2.csv,,,,,,,,Sanitation,,,,,,,total,2020.0,37.44044,16638713.70156,Unimproved,,,,,
,,washdash_JMP2.csv,,,,,,,,Sanitation,,,,,,,rural,2020.0,45.73042,13158418.52601,Unimproved,,,,,
,,washdash_JMP2.csv,,,,,,,,Sanitation,,,,,,,urban,2020.0,22.21474,3480295.16153,Unimproved,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,total,2020.0,6.165,2739754.9291,Unimproved,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,rural,2020.0,8.874,2553395.44096,Unimproved,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,urban,2020.0,1.18953,186358.94696,Unimproved,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,total,2021.0,63.88201,29166738.18805,At least basic,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,rural,2021.0,58.40284,17174193.44204,At least basic,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,urban,2021.0,73.79679,11992545.2946,At least basic,,,,,
,,washdash_JMP2.csv,,,,,,,,Hygiene,,,,,,,total,2021.0,10.76258,4913893.79336,Basic service,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,total,2021.0,28.39633,12964969.91816,Limited service,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,rural,2021.0,30.14349,8864126.36067,Limited service,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,urban,2021.0,25.23477,4100843.78641,Limited service,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,total,2021.0,2.73289,1247759.57053,Surface water,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,rural,2021.0,3.93428,1156930.21348,Surface water,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,urban,2021.0,0.55892,90829.37538,Surface water,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,total,2021.0,4.98877,2277734.32326,Unimproved,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,rural,2021.0,7.51939,2211183.9838,Unimproved,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,urban,2021.0,0.40952,66549.54361,Unimproved,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,total,2022.0,64.92008,30430768.54402,At least basic,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,rural,2022.0,59.71634,17926913.52601,At least basic,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,urban,2022.0,74.18884,12503854.39681,At least basic,,,,,
,,washdash_JMP2.csv,,,,,,,,Hygiene,,,,,,,total,2022.0,10.76258,5044874.63127,Basic service,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,total,2022.0,28.86089,13528314.18447,Limited service,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,rural,2022.0,30.82143,9252628.21148,Limited service,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,urban,2022.0,25.36883,4275685.63218,Limited service,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,total,2022.0,2.27087,1064450.45914,Surface water,,,,,
,,washdash_JMP2.csv,,,,,,,,Drinking water,,,,,,,rural,2022.0,3.29746,989900.44812,Surface water,,,,,
